2083.025905	44.89	46	42	4365.3296	9296849	ElecStateLabel=X;v=3;J=11	ElecStateLabel=X;v=2;J=10	27	5	2	4	1078
2084.941523	18.86	10	14	22.0549	9296854	ElecStateLabel=X;v=1;J=2	ElecStateLabel=X;v=0;J=3	27	5	2	4	1078
2084.996559	27.93	18	14	2117.9255	9296855	ElecStateLabel=X;v=2;J=4	ElecStateLabel=X;v=1;J=3	27	5	2	4	1078
2086.234994	45.28	50	46	4405.0155	9296862	ElecStateLabel=X;v=3;J=12	ElecStateLabel=X;v=2;J=11	27	5	2	4	1078
2088.474849	28.71	22	18	2132.4969	9296871	ElecStateLabel=X;v=2;J=5	ElecStateLabel=X;v=1;J=4	27	5	2	4	1078
2088.682476	21.07	6	10	11.0276	9296873	ElecStateLabel=X;v=1;J=1	ElecStateLabel=X;v=0;J=2	27	5	2	4	1078
2089.409761	45.63	54	50	4448.303	9296878	ElecStateLabel=X;v=3;J=13	ElecStateLabel=X;v=2;J=12	27	5	2	4	1078
2091.919753	29.3	26	22	2150.7103	9296885	ElecStateLabel=X;v=2;J=6	ElecStateLabel=X;v=1;J=5	27	5	2	4	1078
2092.39098	31.78	2	6	3.6759	9296887	ElecStateLabel=X;v=1;J=0	ElecStateLabel=X;v=0;J=1	27	5	2	4	1078
2092.550073	45.97	58	54	4495.1905	9296888	ElecStateLabel=X;v=3;J=14	ElecStateLabel=X;v=2;J=13	27	5	2	4	1078
2095.331137	29.78	30	26	2172.5648	9296900	ElecStateLabel=X;v=2;J=7	ElecStateLabel=X;v=1;J=6	27	5	2	4	1078
2095.655795	46.3	62	58	4545.6763	9296902	ElecStateLabel=X;v=3;J=15	ElecStateLabel=X;v=2;J=14	27	5	2	4	1078
2098.708868	30.18	34	30	2198.0597	9296916	ElecStateLabel=X;v=2;J=8	ElecStateLabel=X;v=1;J=7	27	5	2	4	1078
2098.726794	46.61	66	62	4599.7586	9296917	ElecStateLabel=X;v=3;J=16	ElecStateLabel=X;v=2;J=15	27	5	2	4	1078
2099.710106	10.71	6	2	0.0	9296923	ElecStateLabel=X;v=1;J=1	ElecStateLabel=X;v=0;J=0	27	5	2	4	1078
2101.762935	46.9	70	66	4657.4352	9296932	ElecStateLabel=X;v=3;J=17	ElecStateLabel=X;v=2;J=16	27	5	2	4	1078
2102.05281	30.54	38	34	2227.1941	9296933	ElecStateLabel=X;v=2;J=9	ElecStateLabel=X;v=1;J=8	27	5	2	4	1078
2103.320459	12.93	10	6	3.6759	9296939	ElecStateLabel=X;v=1;J=2	ElecStateLabel=X;v=0;J=1	27	5	2	4	1078
2104.764084	47.2	74	70	4718.704	9296944	ElecStateLabel=X;v=3;J=18	ElecStateLabel=X;v=2;J=17	27	5	2	4	1078
2105.362831	30.85	42	38	2259.9668	9296950	ElecStateLabel=X;v=2;J=10	ElecStateLabel=X;v=1;J=9	27	5	2	4	1078
2106.897827	13.92	14	10	11.0276	9296956	ElecStateLabel=X;v=1;J=3	ElecStateLabel=X;v=0;J=2	27	5	2	4	1078
2107.730109	47.48	78	74	4783.5628	9296959	ElecStateLabel=X;v=3;J=19	ElecStateLabel=X;v=2;J=18	27	5	2	4	1078
2108.638796	31.13	46	42	2296.3767	9296963	ElecStateLabel=X;v=2;J=11	ElecStateLabel=X;v=1;J=10	27	5	2	4	1078
2110.442076	14.51	18	14	22.0549	9296973	ElecStateLabel=X;v=1;J=4	ElecStateLabel=X;v=0;J=3	27	5	2	4	1078
2110.660874	47.76	82	78	4852.0092	9296974	ElecStateLabel=X;v=3;J=20	ElecStateLabel=X;v=2;J=19	27	5	2	4	1078
2111.880571	31.4	50	46	2336.4224	9296979	ElecStateLabel=X;v=2;J=12	ElecStateLabel=X;v=1;J=11	27	5	2	4	1078
2113.556247	48.02	86	82	4924.0406	9296989	ElecStateLabel=X;v=3;J=21	ElecStateLabel=X;v=2;J=20	27	5	2	4	1078
2113.953071	14.92	22	18	36.7572	9296992	ElecStateLabel=X;v=1;J=5	ElecStateLabel=X;v=0;J=4	27	5	2	4	1078
2115.088022	31.65	54	50	2380.1025	9296994	ElecStateLabel=X;v=2;J=13	ElecStateLabel=X;v=1;J=12	27	5	2	4	1078
2116.416094	48.28	90	86	4999.6543	9297003	ElecStateLabel=X;v=3;J=22	ElecStateLabel=X;v=2;J=21	27	5	2	4	1078
2117.430678	15.23	26	22	55.1341	9297007	ElecStateLabel=X;v=1;J=6	ElecStateLabel=X;v=0;J=5	27	5	2	4	1078
2118.261016	31.89	58	54	2427.4153	9297010	ElecStateLabel=X;v=2;J=14	ElecStateLabel=X;v=1;J=13	27	5	2	4	1078
2119.240282	48.54	94	90	5078.8475	9297016	ElecStateLabel=X;v=3;J=23	ElecStateLabel=X;v=2;J=22	27	5	2	4	1078
2120.874763	15.47	30	26	77.185	9297025	ElecStateLabel=X;v=1;J=7	ElecStateLabel=X;v=0;J=6	27	5	2	4	1078
2121.399417	32.11	62	58	2478.3591	9297028	ElecStateLabel=X;v=2;J=15	ElecStateLabel=X;v=1;J=14	27	5	2	4	1078
2122.028675	48.79	98	94	5161.6173	9297030	ElecStateLabel=X;v=3;J=24	ElecStateLabel=X;v=2;J=23	27	5	2	4	1078
2124.285192	15.69	34	30	102.9089	9297040	ElecStateLabel=X;v=1;J=8	ElecStateLabel=X;v=0;J=7	27	5	2	4	1078
2124.503094	32.33	66	62	2532.9321	9297043	ElecStateLabel=X;v=2;J=16	ElecStateLabel=X;v=1;J=15	27	5	2	4	1078
2124.781142	49.04	102	98	5247.9606	9297045	ElecStateLabel=X;v=3;J=25	ElecStateLabel=X;v=2;J=24	27	5	2	4	1078
2127.497549	49.28	106	102	5337.8741	9297055	ElecStateLabel=X;v=3;J=26	ElecStateLabel=X;v=2;J=25	27	5	2	4	1078
2127.571911	32.54	70	66	2591.1321	9297056	ElecStateLabel=X;v=2;J=17	ElecStateLabel=X;v=1;J=16	27	5	2	4	1078
2127.661831	15.87	38	34	132.305	9297057	ElecStateLabel=X;v=1;J=9	ElecStateLabel=X;v=0;J=8	27	5	2	4	1078
2130.177762	49.52	110	106	5431.3546	9297066	ElecStateLabel=X;v=3;J=27	ElecStateLabel=X;v=2;J=26	27	5	2	4	1078
2130.605736	32.74	74	70	2652.9571	9297069	ElecStateLabel=X;v=2;J=18	ElecStateLabel=X;v=1;J=17	27	5	2	4	1078
2131.004545	16.03	42	38	165.3722	9297071	ElecStateLabel=X;v=1;J=10	ElecStateLabel=X;v=0;J=9	27	5	2	4	1078
2132.821649	49.75	114	110	5528.3986	9297078	ElecStateLabel=X;v=3;J=28	ElecStateLabel=X;v=2;J=27	27	5	2	4	1078
2133.604434	32.94	78	74	2718.4047	9297082	ElecStateLabel=X;v=2;J=19	ElecStateLabel=X;v=1;J=18	27	5	2	4	1078
2134.313202	16.18	46	42	202.1092	9297084	ElecStateLabel=X;v=1;J=11	ElecStateLabel=X;v=0;J=10	27	5	2	4	1078
2135.429075	49.99	118	114	5629.0023	9297089	ElecStateLabel=X;v=3;J=29	ElecStateLabel=X;v=2;J=28	27	5	2	4	1078
2136.567873	33.13	82	78	2787.4727	9297095	ElecStateLabel=X;v=2;J=20	ElecStateLabel=X;v=1;J=19	27	5	2	4	1078
2137.587667	16.33	50	46	242.5148	9297098	ElecStateLabel=X;v=1;J=12	ElecStateLabel=X;v=0;J=11	27	5	2	4	1078
2139.495917	33.32	86	82	2860.1584	9297107	ElecStateLabel=X;v=2;J=21	ElecStateLabel=X;v=1;J=20	27	5	2	4	1078
