# corrected data from Argyriou, I., et al.: A&A proofs, manuscript no. aa46489-23
5.320     0.3488
6.153     0.3532
6.922     0.3666
8.075     0.4071
9.485     0.4249
10.83     0.4562
12.56     0.5418
14.48     0.5866
16.79     0.6449
19.29     0.7529
22.30     0.8472
26.14     0.9368
